0.678843752,0.101195642,0.661165472,0.887610212,0.844967948,0.221222628,0.906934017,0.02849302,0.134874167,0.484405698,0.323957117,0.141734819,0.518261898,0.713555776,0.185770425,0.666550563,0.154872194,0.247200963,0.422829209,0.318378994,0.101420079,0.276059049,0.343045724,0.593859194,0.102588903,0.252001151,0.703886522,0.078017991,0.252593548,0.479775848,0.01121794,0.06100844,0.230668856,0.946916394,0.428969471,0.16244095,0.807769442,0.209486583,0.799382544,0.093271037,0.550333319,0.280472381,0.659903591,0.375406843,0.97005906,0.032090272,0.732992638,0.190902575,0.51680599,0.067990451,0.203708815,0.595410131,0.287601235,0.582263134,0.641022459,0.294282428,0.51362711,0.891890778,0.83028758,0.485785781,0.464756249,0.730709711,0.35627953,0.75900795,0.235266391,0.840404982,0.817973744,0.945658254,0.497697271,0.959428593,0.631144847,0.22252203,0.384795941,0.49274962,0.467806513,0.467353272,0.359639313,0.30611032,0.222747591,0.363909249,0.239360815,0.630429396,0.536868204,0.945483109,0.88392702,0.277621803,0.45585902,0.537028215,0.209935883,0.722390578,0.121426433,0.508188629,0.434616173,0.293204607,0.269338336,0.65691895,0.814032189,0.465844092,0.504976817,0.10592657,0.140036324
0.098365805,0.734791362,0.811690304,0.181250486,0.09968328,0.886010238,0.748904937,0.956258384,0.893996723,0.224079681,0.307580079,0.819594913,0.598481914,0.987299266,0.167438529,0.462762719,0.600895758,0.895817393,0.829621254,0.898992732,0.319623351,0.615795248,0.897407967,0.324176347,0.631220384,0.041330433,0.332000993,0.45093494,0.042885374,0.922374171,0.367565149,0.048798024,0.864390286,0.620439401,0.293760347,0.753982575,0.483499621,0.452682498,0.916169532,0.510892606,0.09826257,0.590567034,0.338756652,0.524167843,0.470513087,0.413846843,0.321930127,0.092645967,0.211943606,0.405008527,0.131754784,0.784826976,0.943994932,0.825535031,0.848094483,0.829415275,0.367002163,0.052347386,0.945550972,0.868771283,0.681648652,0.265185886,0.940458889,0.257554007,0.124202884,0.518272876,0.288029691,0.149409363,0.633989676,0.478311473,0.947832745,0.413997047,0.002410438,0.41745566,0.578728222,0.887428636,0.198558811,0.920294338,0.2055945,0.207933393,0.086134965,0.398200146,0.076768964,0.067823318,0.519777069,0.830432223,0.368553787,0.925599639,0.204610024,0.664694094,0.134819421,0.978670501,0.64260667,0.728228197,0.762620568,0.611823112,0.854417672,0.527466668,0.171767151,0.501318662,0.853711755
0.116697445,0.890934991,0.78525842,0.161694813,0.219730905,0.698678914,0.676609111,0.652025909,0.271817678,0.120133434,0.052094101,0.280977747,0.668193795,0.554598098,0.168277086,0.17684767,0.010409035,0.575974384,0.755923298,0.510174847,0.892329287,0.327853132,0.034104012,0.124520386,0.165531321,0.131204442,0.171274043,0.867828012,0.737294901,0.681070223,0.245274649,0.037423125,0.624012652,0.775380627,0.716437009,0.729989647,0.938053508,0.434184089,0.463177752,0.750282072,0.164304215,0.550120421,0.503747751,0.718339218,0.131436975,0.514128389,0.719105644,0.324533982,0.729057434,0.160840934,0.601636541,0.121854184,0.092983001,0.486018341,0.19222139,0.239715422,0.822063505,0.174653751,0.160244619,0.333932701,0.18010685,0.184360598,0.691938112,0.751590456,0.511159392,0.161062076,0.416249057,0.987843471,0.869763957,0.944027084,0.450686409,0.347907463,0.109028042,0.134057672,0.06161044,0.433300651,0.50424017,0.039077421,0.772344917,0.778857106,0.851020475,0.677994042,0.640172263,0.098377824,0.66359181,0.720591058,0.187768295,0.628503337,0.728039085,0.781279945,0.129803674,0.945181847,0.857415196,0.888080247,0.113335254,0.845916525,0.450499888,0.294373591,0.524214924,0.596372508,0.86572263
0.582773192,0.103063218,0.517660251,0.363889817,0.057340065,0.314733545,0.959481694,0.581361687,0.153648614,0.969254137,0.503580611,0.200261745,0.087928647,0.73533515,0.79936585,0.545867312,0.288107075,0.230237429,0.795673931,0.251250891,0.743580105,0.117810907,0.047720405,0.849989668,0.598400249,0.722696993,0.885734221,0.06501318,0.304483269,0.24969448,0.487863888,0.56262619,0.411393784,0.50732554,0.608056163,0.585236038,0.168902697,0.42235145,0.216438711,0.769933418,0.078893473,0.894165971,0.30405277,0.147589109,0.36055351,0.602309193,0.074372983,0.099858459,0.351670172,0.370871392,0.334611763,0.069232393,0.05523375,0.291182836,0.203195359,0.018305069,0.608050381,0.103135263,0.685460287,0.828156581,0.784924978,0.740989636,0.357663401,0.589168193,0.52146987,0.136137965,0.490843357,0.057458538,0.407438908,0.261513202,0.082353863,0.151131828,0.29026173,0.778483859,0.81302303,0.803032114,0.529704052,0.970400845,0.444022948,0.53816463,0.053897315,0.598423647,0.882877247,0.336559602,0.584447855,0.502536168,0.067071552,0.692835954,0.217097136,0.848490875,0.633668757,0.901381752,0.986167653,0.992390149,0.42859118,0.385357534,0.342293316,0.064017669,0.372836646,0.641995142,0.905402011
0.454918079,0.289653512,0.706785466,0.501114408,0.025154331,0.101973751,0.679641375,0.424440857,0.914259616,0.799245089,0.991822561,0.388008872,0.898890266,0.731646728,0.495728281,0.863271264,0.690256581,0.991311653,0.638272351,0.095300674,0.731331366,0.321418907,0.817648787,0.217158143,0.955711719,0.480713079,0.777545421,0.539231567,0.352453274,0.096601927,0.10569232,0.11194703,0.045311373,0.055037311,0.541941543,0.243010099,0.230571618,0.062269781,0.317103922,0.889140017,0.809787969,0.945077343,0.204135958,0.61726011,0.857222293,0.456173209,0.698337025,0.577498,0.851323219,0.348409109,0.210134721,0.957087949,0.361053342,0.779950875,0.494915195,0.443687409,0.844340413,0.213042032,0.012574284,0.597810771,0.870094379,0.387720372,0.953008064,0.459106948,0.73043942,0.89497153,0.716921718,0.186168881,0.436990317,0.040141543,0.355842403,0.102357779,0.473611502,0.157815485,0.069849593,0.2976558,0.36249844,0.885060646,0.84576638,0.161410301,0.777026737,0.457336351,0.695071457,0.900419381,0.452346508,0.422236295,0.523451956,0.383615251,0.15482812,0.872410078,0.893822822,0.568397887,0.977010193,0.037802893,0.916569651,0.922167849,0.051584079,0.517877575,0.532384169,0.866041999,0.286556085
0.697209729,0.16032591,0.696131707,0.336313034,0.55536573,0.431850583,0.694947542,0.100673472,0.522851526,0.661827141,0.402651335,0.191508518,0.917995907,0.533913049,0.228599535,0.484434851,0.651020782,0.09404608,0.684153058,0.012955941,0.504178211,0.289598484,0.328509196,0.358222952,0.983152697,0.929540758,0.120997091,0.474322332,0.190734482,0.43398018,0.960326207,0.413252046,0.558125067,0.522309141,0.841998033,0.010329135,0.749009535,0.193113398,0.998232872,0.940257039,0.303113809,0.692895746,0.385133606,0.839024529,0.492668303,0.88686072,0.526135415,0.432132907,0.969595924,0.135369401,0.795563067,0.952401764,0.621147756,0.621008727,0.347798159,0.864065824,0.620788947,0.928196176,0.462810263,0.502590021,0.424486774,0.629667063,0.280776147,0.467367051,0.712809132,0.373737696,0.727310458,0.488815841,0.529194043,0.486904497,0.97775798,0.333391787,0.638999311,0.323636477,0.837968767,0.540595413,0.184180814,0.855677879,0.243692709,0.32433183,0.462857669,0.287280807,0.065275693,0.369241375,0.804761109,0.313449687,0.661202659,0.324360454,0.785747481,0.636998029,0.010963861,0.673121662,0.361440723,0.430839285,0.226983336,0.119469461,0.701715969,0.461212088,0.814807379,0.430737252,0.065845688
0.002972271,0.91036885,0.709275931,0.75034016,0.803883632,0.803319217,0.145002861,0.451364554,0.805614113,0.751868917,0.341666509,0.179686565,0.885580752,0.014771863,0.629657792,0.691755553,0.198000052,0.0043193,0.155299799,0.018164628,0.876294218,0.194127445,0.663857775,0.680438928,0.339992712,0.809192867,0.587677862,0.155440208,0.329968444,0.936384027,0.796586676,0.737581443,0.582318714,0.16722508,0.423393965,0.737942113,0.101831288,0.576314734,0.497967488,0.9776123,0.403299556,0.866578581,0.030215083,0.814557075,0.85520771,0.369030608,0.796357109,0.786377501,0.439800108,0.097893228,0.636932158,0.57238404,0.135837841,0.542263079,0.012660492,0.884591191,0.402232772,0.182189033,0.348294656,0.741094424,0.59462067,0.524595592,0.745886747,0.58953614,0.232405386,0.030047262,0.353415864,0.081646915,0.258406219,0.204395535,0.851179284,0.857128771,0.420966155,0.202739597,0.630199082,0.699582664,0.608488892,0.335781203,0.633492629,0.244933184,0.544422202,0.512931023,0.766944122,0.050024439,0.010075725,0.754787251,0.632501898,0.161602676,0.98490149,0.304294949,0.890737868,0.529910432,0.344145058,0.11235528,0.985541529,0.615569958,0.191143524,0.154321397,0.271913036,0.506212087,0.809713697
0.129594551,0.284071022,0.690345229,0.547326974,0.643398158,0.618221788,0.974672497,0.393707992,0.338219905,0.032181776,0.849449664,0.501530421,0.07305541,0.494386754,0.551807725,0.289998577,0.486972724,0.728575534,0.548266175,0.444134251,0.205129578,0.680784275,0.133006761,0.438918769,0.175680144,0.907947666,0.419850878,0.174193945,0.938038907,0.445725721,0.895676101,0.884485857,0.528112446,0.672510012,0.715574344,0.7952592,0.636043577,0.674437856,0.434416444,0.227457007,0.572907135,0.073579996,0.621039793,0.121943769,0.930684577,0.537816058,0.464635362,0.23874268,0.478887473,0.820503827,0.705895545,0.533773093,0.103336597,0.720631685,0.879914533,0.670173143,0.675773294,0.650671355,0.160934508,0.866670481,0.227020927,0.57425802,0.932701755,0.422367652,0.079327244,0.573804503,0.198553212,0.762135551,0.040798529,0.733318868,0.677719274,0.14228677,0.469110059,0.103840289,0.067288961,0.722828939,0.68980706,0.677049832,0.162883797,0.567265396,0.285991728,0.676643899,0.220351189,0.230403285,0.301239657,0.419583286,0.983297925,0.495761328,0.420912667,0.473221206,0.617842886,0.390892255,0.514390859,0.075145038,0.349421907,0.642410055,0.321496384,0.712941325,0.021334217,0.01635106,0.649821873
0.189692932,0.067877099,0.621640064,0.483452071,0.387418618,0.806572516,0.74321047,0.533462193,0.920817315,0.95005221,0.963320115,0.570339445,0.094074472,0.322306891,0.888774319,0.440509745,0.804463256,0.288720501,0.140360485,0.282424641,0.60804116,0.788122381,0.296833563,0.79523388,0.111220071,0.257171174,0.161875611,0.270103604,0.130994469,0.595110979,0.042163104,0.701222892,0.85047727,0.96608716,0.342237072,0.093073766,0.475526994,0.373762856,0.562667687,0.954637773,0.420186916,0.960804603,0.574809183,0.843107281,0.015054396,0.204619395,0.54691401,0.518563018,0.416683971,0.30202367,0.193544587,0.533405335,0.603532381,0.309903595,0.070633184,0.667429216,0.637038129,0.052056883,0.24500289,0.627596324,0.467767504,0.806458376,0.729880582,0.28575425,0.692305879,0.719092818,0.0378062,0.69846803,0.023457336,0.946026302,0.136795427,0.954430412,0.308258592,0.983950859,0.257505352,0.101868505,0.53912635,0.636787994,0.114806301,0.522214855,0.435638548,0.413245036,0.526099021,0.433170791,0.213834785,0.462338399,0.053805215,0.007657678,0.996194326,0.572556431,0.789568381,0.614291551,0.3684704,0.158638373,0.28098921,0.466311234,0.782771189,0.460649485,0.13723704,0.019905578,0.315319592
0.018280512,0.985609764,0.273107377,0.965979617,0.175627864,0.829679881,0.303623025,0.191878708,0.025805193,0.71988188,0.939441896,0.170896146,0.923817234,0.027868739,0.232585797,0.828931558,0.044670619,0.270565351,0.92327005,0.484864831,0.401179544,0.972748412,0.634383855,0.282751228,0.979684312,0.824151569,0.359871967,0.878770533,0.240649706,0.659472994,0.072785578,0.092769683,0.326290556,0.912831407,0.937561734,0.175990476,0.382060196,0.922433107,0.209218139,0.000830312,0.554433944,0.511339339,0.235836611,0.202378457,0.685048406,0.899365162,0.006521188,0.79625171,0.909934606,0.314234046,0.20767523,0.615764406,0.327920797,0.385046531,0.501138714,0.961887654,0.748852844,0.660358947,0.936902198,0.94789226,0.426495312,0.499876449,0.12272957,0.691740952,0.785670554,0.596871367,0.91699433,0.52772814,0.431794118,0.038757751,0.514040146,0.046200362,0.681202625,0.450089219,0.98655241,0.830594027,0.65833026,0.198414918,0.782347915,0.49126179,0.060596334,0.787084514,0.967944837,0.113872243,0.456217662,0.186991771,0.828653522,0.233744527,0.922112505,0.102679459,0.857229171,0.778549278,0.567321998,0.15501266,0.39349729,0.410905673,0.889613652,0.077790464,0.833271632,0.334609067,0.494679963
